imei,grade,type,region,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10
test2,B,Scratch,L1,2008,1856,1744,1612,1164,972,868,836,656,612,2161.878,2197.288,2183.062,1940.455,2161.454,2044.098,2225.702,2354.943,2158.387,2142.639,2229.372,1443.255,2157.288,1989.334,1824.909,1651.446,1717.222,2146.437,2245.237,2116.91
test2,B,Scratch,L2,1316,560,560,0,0,0,0,0,0,0,1672.472,3651.021,2228.62,3111.026,2155.594,2716.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test2,B,Scratch,L3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test2,B,Scratch,L4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test2,B,Scratch,L5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test2,B,Scratch,L6,508,0,0,0,0,0,0,0,0,0,1895.48,2492.835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test2,B,Scratch,L7 Left SIM,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test1,C,Scratch,L1,2316,896,876,744,640,596,532,504,480,448,2239.26,2205.932,2107.821,622.114,1767.903,2165.864,1673.165,727.028,2190.3,1732.948,2242.569,2258.504,2204.959,1129.716,1669.504,707.43,1766.648,2004.918,2252.255,2378.98
test1,C,Scratch,L2,624,0,0,0,0,0,0,0,0,0,2255.078,2523.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test1,C,Scratch,L3,6948,2673,1998,1845,1584,1584,1296,1161,1125,1116,2126.92,5456.619,2168.492,5555.336,2214.406,5534.613,1885.552,5476.105,2084.168,5553.008,2140.587,5405.805,1772.765,4685.686,2003.416,5466.195,1874.734,5510.923,1879.65,5441.35
test1,C,Scratch,L4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test1,C,Scratch,L5,1080,1028,764,604,576,496,404,0,0,0,1860.12,2161.185,1889.073,2250.609,1956.09,2268.174,2051.552,2166.173,1850.466,2221.752,2024.56,2251.829,2027.486,2192.817,0.0,0.0,0.0,0.0,0.0,0.0
test1,C,Scratch,L6,584,0,0,0,0,0,0,0,0,0,1874.579,2750.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test1,C,Scratch,L7 Left SIM,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
